"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"R2BYYY8IMZFR4G","Sachin","Bass is goodDesigned well!!","Reviewed in India on 25 August 2023","Suddenly Creates surrounding noise which is very irritating","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3L0V2GAUMAMUQ","Ashvini Hatwar","Not good","Reviewed in India on 20 August 2023","Not good","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1IH2I8DS9NU8N","Rahul","Sound quality is good but noise cancelation is very very poor. I think product price higher than it's the product.","Reviewed in India on 20 August 2023","Noise cancelation","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1RZMM2XB6DLRV","Amazon Customer","The sound quality is superb, noise cancellation is good because of connectivity i am not giving more than 2 as i am not able to connect to 2 different devices (Mobile and Laptop) every time i need to reset and then connect and its not that easy to switch between the devices as one in Android and other is Windows. It was not mentioned that it cann't be connect to 2 devices anywhere. And there is no dual device connectivity which is my requirement.","Reviewed in India on 19 August 2023","connectivity","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3C4LS3VQ5X750","Vansh","Not proper fitting even with extra eartips. Cannot do heavy exercise earbuds fall immediately. Too much wind noise while on anc and transparency mode. Anc is slightly below avg.","Reviewed in India on 18 August 2023","Fitting and anc","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2TFLTQYOYP9DQ","Abhishek","I certainly would not recommend anybody to buy this as it gives you so much pain in the ear. Even though sound quality, bass, ANC is nice but still if you listening to music or you are in call, you cant attend it for more than 10-15 mins as it starts to pain in the ear so much that you cant bear it.","Reviewed in India on 17 August 2023","Ear Pain","2.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R282CVMJ2WS79E","Sunny","I am using it from last 1 and half months and they are just okay types... Not good not bad..Sound is too loud but it doesn't have any noise cancellation, all the sounds came out while listening to music that's one of the major disappointment other than that these are just okay","Reviewed in India on 16 August 2023","Not good not bad type","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1AWQO00R0CZAV","Amazon Customer","Bluetooth is also not connecting","Reviewed in India on 12 August 2023","Not Working","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1B01YJ0WTTQNR","Abu","Just overpriced , went for the ANC which is nowhere to be experienced. My oppo enco buds have the same audio experience and almost half the price","Reviewed in India on 12 August 2023","ANC is practically a gimmick","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R12QY1CH37CD4G","Shubham","the left one stopped working after 9 months and often a times they had synchronising problems while playing","Reviewed in India on 11 August 2023","dont buy ,","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R8ZM7YM1P68HJ","Sai Kiran","pros:1. The buds are under budget.2. Good sound quality for the price.cons:1. Mic quality is very bad especially when sitting under a running fan. Reciever cannot understand anything we talk.2. Noise cancellation creates a pressured feeling in the head which quickly gets uncomfortable.3. cannot answer or cut calls.4. cannot increase or decrease volume.I felt answering and cutting calls should be a basic functionality especially if we are paying 3000.Overall verdict:Good product if you dont use it for calls.feel other buds at a cheaper price can give the same performance as noise cancellation and mic quality are not good.","Reviewed in India on 11 August 2023","Good audio but bad mic","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3D3GSGJ84BDH","aniruddha","The product sent was of very poor quality. Only few days of usage 45 to be precise, one of the Earbud has conked off for no reason. Probably this product sold on amazon was refurbished or simply not quality passed. Though the product priced at premium has been a low on quality. what is the use if one of the two earbud JUST CONKS OFF ON YOU. hope there is someone to listen to my inputs","Reviewed in India on 10 August 2023","One of the earbud conks off randomly","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R35HXFW3X8GA2F","Vishal","Mic is not that much good","Reviewed in India on 10 August 2023","Not fully satisfied","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R195AMKHI7XSQC","Prakash","Don't prefer for out doors usage, very pathetic. In traffic call clarity is zero. No good ENC or ANC.****","Reviewed in India on 9 August 2023","**** Waste of money**** Pathetic product","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1IA3MG3G2H7J","Nishant","The battery backup is not good. It keeps on getting dead in less than an hour even after charging it for several hours.","Reviewed in India on 8 August 2023","Bad battery backup","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RKURUUHPVDKL8","Kruti","I want to return the product as the sound quality of product is not good.","Reviewed in India on 7 August 2023","One plus nord buds","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1XHV4L0R81NZ0","Amazon Customer","The bluetooth connectivity is very weak even when you're close to the device. High sensitivity on the sensors pauses music for any slight touch which makes it difficult to listen songs while on bed.","Reviewed in India on 6 August 2023","Les than average","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3SSLWAV0MT41F","Placeholder","Unworthy. Poor experience with one plus.Neither sound , not receiving call , the other end caller can't listen anything in room noise not when in the street and while traveling.My 2500 bucks went in vein.Not Recommend.","Reviewed in India on 6 August 2023","Don't Recommended. It will embarrass you in every aspect.","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R36JYIM3PK3EA3","Apurv","Well well. Writing this review after normal to low usage of almost 4 months.Using it just for calling purpose and around 1hr of video on YouTube or music.So from the day one this product of mine has not impressed me in sound quality and now one day all of sudden volume levels have dropped tremendously that I can barely hear at full volume. This is due to substandard quality of material used while making this product cheaper. No Active Noise Cancellation also. My colleagues would always say why so much noise in background. ANC is just marketing gimmick. Do not expect bass also. I would honestly suggest to go for much better options in market than Oneplus.","Reviewed in India on 5 August 2023","Buy only if you don't care about volume or sound quality","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R38EK0486EDLLV","karthik varma","Firmware problem it is getting disconnected frequently","Reviewed in India on 3 August 2023","Disconnection problem and frequency length is very short","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3GPF36GUAUQFY","Prudhviraj","Bought it after going through a lot of reviews, but disappointed with the product. Too big n bulky for the ears and has heating issues as well. Overall It's an average product with bad design. My recommendation is to go with other brands with better value for money and better design.","Reviewed in India on 29 July 2023","Not upto mark","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R10IUADKRLKF7Z","CHARULATA  V R","Having connection issues , I have to always forget and pair the device which is obviously not convenient. Maybe I got a faulty product","Reviewed in India on 28 July 2023","BT Connection issues","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1F4QOWP5Y0PBP","Placeholder","If you have small earhole then dnt buy ....not comfort for long time listen.","Reviewed in India on 27 July 2023","Not fit for all","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2C68IWVUPTGBX","Aashta k","Product inside is fine.. but I doubt about packaging.. Usually We see a thin plastic sheet on these boxes which was not there when I recieved it.. also worst packaging ever. There was no where amazon mentioned & I got this in a transparent sac which was again broken","Reviewed in India on 24 July 2023","Packaging","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61ye6kt51cL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1WW3QQM0FHA1P","Chetan Kumar JH","Sound Quality is Awesome And good. But Design Do not fit for My ears. Design quality Is not good.","Reviewed in India on 23 July 2023","Disign.","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1AGQCGDBG1TAI","Amazon Customer","Too much bass that spoils the listening experience.","Reviewed in India on 23 July 2023","Dont buy","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R20D6BN4L4DH8A","Vidya","Poor built in case quality","Reviewed in India on 21 July 2023","Worst","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"RWAN8ASARVD75","Joy","It is suddenly disconnected whth redmi note 10s what is the solution?","Reviewed in India on 19 July 2023","Connectivity","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3FZNSDSPM2LMV","An irritating product. To get charged.","Very poor controll setup, no option for increasing and decreasing volume.","Reviewed in India on 18 July 2023","Functionality","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R20KGEOC1PRZ82","Monirul Haque mondal",false,"Reviewed in India on 10 July 2023","Sound quality. Call isue problem iseo problem","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71eNJTKauZL.jpg
https://m.media-amazon.com/images/I/71nW39w3QjL.jpg","0","White Marble","Extra Large","Nord Buds"
"R1ER1K0SE4ZCA3","karthick","I'm writing this review after using it for 3months the product is not upto th Mark ,1) buds getting disconnected if you speak  through buds , you have to reconnect again.2) one side of buds is not working after using for long hoursTry to purchase any another product for this price .","Reviewed in India on 9 July 2023","Product is not upto the mark","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2HHXIVO272QPS","Manohar Reddy","Call volume is too low and we can't hear properly other end but music volume is good","Reviewed in India on 8 July 2023","Call volume is too low and we can't hear properly other end","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R20CK8211S17W4","Wasim Sheikh","Battery is poor. Frequent disconnection","Reviewed in India on 8 July 2023","Better look for other tws ...keeps getting disconnected","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RFRTAF2J945RN","Manish sharma","Bad experience","Reviewed in India on 6 July 2023","Buds nords","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1U74ZM0R12YL","deepak","After using these ear bud I m facing pain in ears, can u help in return and suggest the better option","Reviewed in India on 6 July 2023","Facing pain in ear","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"RG51UMIJ2OT7A","Amazon Customer","bass make headache","Reviewed in India on 3 July 2023","not balanced sound","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RU2QOL6A6NN8H","Sat Red","Don't buy ONE PLUS EAR BUDS... Not working properly, I seen many of them(including me) facing issues productsOne plus products are not good","Reviewed in India on 2 July 2023","One plus products are not good","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R38YX64DCTD04G","Veerender","Sound and Bass is really good..but the shape makes ears painful and the worst part.. it can't be replaced or refunded.. Not happy with the service","Reviewed in India on 1 July 2023","Bass n sound is good but painful for ears","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R25ODORMIA7KPW","DRAVYANSH VERMA","ANC IS USELESS and not comfortable. I need refund","Reviewed in India on 30 June 2023","Not worthy","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3D3G77ZDARY4E","SURYA","I am using this product for 6+ months. But for the past one month I am facing distortion noises in my right ear bud and it is very annoying. If you raise the volume it will get much worse. It seems most one plus ear buds is having this problem including one plus buds pro. Please go for a better one if you are looking for a term usage.","Reviewed in India on 29 June 2023","Distortion isuue","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2EMBS1F2LP9RO","Amazon Customer","I have one plus 6t and still it doesn't connect but I tried with one plus Nord it should up very quickly. After using for 5 days it automatically stopped connecting and if we make the device forge from phone and reconnect it, there is no sound. After reboot again same problem occurred.","Reviewed in India on 27 June 2023","Connecting problem","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1TWJKTH28HE1X","Rohan sengar","Max you can use this is for 1hr 30min, after that you will feel that kind of pain in your ears actually it starts paining as soon as you put them on. Bass is actually good so powerful that sometimes shadows the music. But in ear fit is something really no so good. Whats the use if you can't use them for longer period of time. Also noise cancellation is ok ok. Sometimes works like charm sometimes not so good, definitely not recommended for calling as other person won't be able to listen to whatever you say unless you starts to scream.","Reviewed in India on 26 June 2023","Comfort level is worst. Bass is actually good","2.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R1IBPN88S5U4Y9","Md khudrath","Poor sound quality,not satisfied","Reviewed in India on 25 June 2023","Not worth","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R64J0LREVS4VH","SK. SHAH ALAM","Very bad sound quality for call. But songs sound is very good.","Reviewed in India on 25 June 2023","Very bad sound quality for call. But songs sound is very good.","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R12351FOFSHT18","Sravan Kumar","This ear buds are waste, pairing issues...until you unpair it will not connect other device even if you are in 100 kms also...don't buy this product","Reviewed in India on 22 June 2023","Waste ear buds","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1D3ZKAJRI2AEG","Rupa mythri","There is a lot of sound but there is no bass... sounds getting very sharp like100rps earphones...and They could not hear my voice clearly on call... There is no return option...Very disappointed 😔","Reviewed in India on 21 June 2023","Not good as expected 😕","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71y6ew-Z44L.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDRAGGYQ7ANKA","Placeholder","Sound quality is ok but not very good","Reviewed in India on 21 June 2023","One plus nord buds2 earbuds","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2YG5SDUNZZB7R","Userk","Always need to reset before connecting to next device it's irritating and this feature need to be changed","Reviewed in India on 19 June 2023","Couldn't connect multiple devices","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R18M8E5W4YF1VU","Ronak","For phone call the microphone is very bad","Reviewed in India on 18 June 2023","Not good","2.0 out of 5 stars","https://m.media-amazon.com/images/I/81fL2q-IbuL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RSO3NAH4U8WZR","Ali peer","Noice cancellationis just okay and while recording voice it's waste of piece totally trash can't manage noice cancellationis,but over all the product is good.","Reviewed in India on 18 January 2024","Just Okay product","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3MA5RKFB0IUMT","Santhosh","Nice","Reviewed in India on 6 January 2024","Improve","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1UDRJ98CK562C","Ajay","Quality is good but sometimes these earbuds irritate","Reviewed in India on 6 January 2024","Good","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3ZNSP86GQTKD","Rahul Mj","Very nice productMoney kaam kro","Reviewed in India on 4 January 2024","Mast hai","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2AMINFN70SMYR","Aryan Chaudhary","Although, it’s a good earbuds but some things makes for it feels low …. 1. The battery life of buds 2. The case have charged buds only 3 times.Or comparison between buds 1 or 2…..Oneplus nord buds are better than oneplus nord buds 2","Reviewed in India on 4 January 2024","Battery life is short","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2JF5JXXLF8U30","Md Nasim","Recently purchased this buds performance is great but there is little bass and battery backup is not upto mark","Reviewed in India on 29 December 2023","Just Ok Ok","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1IY7NBT6CRO75","Rohan Gupta","Better for large ear people.","Reviewed in India on 27 December 2023","Average sound quality and not comfortable for ears","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1EHQES5S3QE4U","Placeholder","After 3 monthLow battery levelNoise cancellation is not good","Reviewed in India on 26 December 2023","Battery level and noise cancellation","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1UVFF8NOA4HTH","Pathik","After using it for 2 weeks, noise cancellation feature has stopped working in one plus nord 2 earbudsvery disappointed","Reviewed in India on 25 December 2023","Noise cancellation stopped working after two weeks","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RI1SUCXKVCKP6","Snehal Salunke","Due to more weight ears will pain and when listen on high volume all voice will be outside earbuds which is minus point","Reviewed in India on 23 December 2023","Weight is more","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2MCA0E70WK5Q2","Makrand ","Very loud.. Need to be careful.. Whole using.. Good control and very beautiful looking ..","Reviewed in India on 23 December 2023","Very loud","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1VM59YIUTV8IS","Neha Shukla","Nice👍","Reviewed in India on 22 December 2023","Sound","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1ZHRI2B71IK1R","Poor Product it tastes like old wooden piece while eating ","Good product","Reviewed in India on 22 December 2023","Good product","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1PIOWBKCWZX02","Ashwini","not a good device for calling purpose","Reviewed in India on 20 December 2023","worst choice as a calling device","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3V3IXMIJPP1MY","Sarang pawale","Minimum earache feeling akward for 1hr used, sound quality is upto the mark but not crisp.ANC (Active noice cancellation) is above average but not good, It can not eliminate the ticking sound of clock in ANC mode.If you are IPhone user then u will need secondary android phone for settings. IOS hey melody app not supporting for this earbuds.","Reviewed in India on 18 December 2023","Above average not crisp","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2LK04E0OOB1G5","PRITHVIRAJ NAIK","The sound quality is really great, battery life is wonderful. I can use for days without worrying about charging.But the design is not so great. Wearing for more than an hour even at low volume causes inner ear pain. Keeps slipping out even when sitting at desk and makes ANC useless.And when running or working out with it, it keeps falling out.","Reviewed in India on 17 December 2023","Sound is great but uncomfortable to wear","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RJCLIM7MMUD9W","Vishal Bansal","The sound quality is really good, build quality feels average but what stands out the most is the extremely poor noise cancellation, it's like non existent. In this similar price range I earlier was using realme buds and their noise cancellation was far better than these. The fit is average too, can't use them for longer periods.","Reviewed in India on 8 December 2023","Good sound quality, very poor noise cancellation","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2762ZGLDLHTCA","Ramesh Singh","Sometimes time lag is unexpected more than 2-3 sec","Reviewed in India on 7 December 2023","Overall good","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R22EGLYK0MARBV","Amazon Customer","These are very good earbuds for this price. Their sound quality is excellent as well as noise cancellation. But I started facing many issues right from the 2nd or 3rd month of using them. The earbuds randomly disconnect, sometimes it can't even connect to my phone after multiple attempts and I have to re-pair. Sometimes only one earbud connects no matter what forcing me to re-pair. Earbuds randomly get depleted of charge. Indicators are not clear of what they mean. Overall good sound quality and as earbuds but comes with some issues.","Reviewed in India on 3 December 2023","Good sound quality and solid but,","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1NB5X2HI5P5O","Harshith","Performance is OK but received wrong color","Reviewed in India on 2 December 2023","Wrong color delivery","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1YB7POQPOR84W","Pankaj","Like","Reviewed in India on 29 November 2023","Good","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61mgcHHPSkL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R34AYI6XMULT7D","Alby","Appearance bad , bad clarity ,","Reviewed in India on 28 November 2023","Bad","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R11UPL84KKIWMO","samir","good","Reviewed in India on 24 November 2023","decent earbuds to buy","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3SUV3C1HN1AS8","Deepak Choudhary","Major problem is in battery life . Case batery aachi nhi hai , isse har din charge karna padta hai.","Reviewed in India on 24 November 2023","Battery life is not good.","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71L4qyvEKpL.jpg
https://m.media-amazon.com/images/I/71MG7ytfBNL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RW07RLAQRLWG5","RGx","Absolutely poor sound. Rest all aspects normal.","Reviewed in India on 22 November 2023","Poor Sound","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3HHMWCE6NUCGO","Mustaffalone","iPhone yours shouldn’t buy it as the in app features don’t work so just rendering it down to normal earbud.","Reviewed in India on 20 November 2023","Not for iPhone users","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3LJL0DW8MSRBT","Sana imam","Voice issue on call","Reviewed in India on 19 November 2023","Not worth it","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"ROXE4DGHRZRAY","Amazon Customer","Ok product for 2700 rs but there are few drawbacks1. Big for my ear (5.7 feet person) . Long duration usage are discomfortable. You will feel pain in ears.2. Auto disconnect not working. Means if you are paired with laptop and turned off your laptop then your phone will not connect with this Bluetooth. You will have to unpair and pair again.3. Sometimes while walking, one ear Bluetooth will disconnect. You need to turn off and turn on Bluetooth to reset it. Very irritating.I had used boat airdrops 441 but never faced these issues.","Reviewed in India on 14 November 2023","Only ok product for price few issues","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71U944tS-CL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2L0TTA7HCK8UX","Kritank Singh","Everything damn thing about this earphone is good the only thing which i extremely hate was it's fitting","Reviewed in India on 13 November 2023","Perfect yet so not perfect","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"ROGLJKQS13TTZ","Akhil","Quality is good but touch is so sensitive  and not getting properly fitted into the years.","Reviewed in India on 11 November 2023","Sound and bass quality goodQ","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RDCJRIKHPOL9J","Harish","Just serves your purpose with lot of bass and a bit of highs and low nodes. No latency observed.","Reviewed in India on 10 November 2023","Works moderate","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2FG17A5OW3RL","Pruthvi More","Surely these are good with sound, battery backup but when it comes to comfort these are 1.5 out of 5.You can hear upto 1- 1.5hrs but after your ear will be hurting, Mic is also pretty low quality, and if you can upgrade you budget please look for another earbuds.","Reviewed in India on 9 November 2023","Good sound but not comfortable","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1X9VPMCGWFH0R","ashish ranjan","Audio output is good best in segment.Only issue is connectivity while switching between different devices. I have to pair everytime when using from one device and wants to switch to other device.","Reviewed in India on 6 November 2023","Bluetooth connectivity","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R101FUNDT0JJRE","Riton","Good","Reviewed in India on 4 November 2023","Good","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1E1GVZLRYL9DI","Hardik Rane","These earphones are good. like the noise cancelling is also good according to the price. they built quality of the box and buds feels premium, i didn’t enjoyed the sound there are only highs and trebles. the mic on this sucks","Reviewed in India on 1 November 2023","Okaish","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61ZaoWwbdeL.jpg
https://m.media-amazon.com/images/I/61uj-wZW5iL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2AIZSZX0E3SKN","Arnav Badhe ","No touch control to adjust volume. No Dolby Atmos support. No quick pairing.No low latency for gaming. No 32db noice cancellation. No voice controls. No dual device pairing. It's up to you if you don't need these features you should get this earbuds","Reviewed in India on 30 October 2023","Most honest review you need to read","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1VZGCT79JV3MS","Good Will","It pains within 1 hour of use.... Not that great bass, transperency mode is good N/C...... overall it's not cheap","Reviewed in India on 30 October 2023","c'mon battery life","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71quUuvTHQL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R1QSI43BIIYFNN","Placeholder","Music and voice call quality are very good.However nowadays it's suddenly stopped playing audio and only works after factory reset. Happened 3 times till now.","Reviewed in India on 28 October 2023","Very Good but","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R10C6YOPU2XZ6M","ch.srinivasarao","Phone calls and songs","Reviewed in India on 27 October 2023","Not effective","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3DEGEKZ0BXMUD","Harender y.","Kan m bhut dard hota hai 30 mint tk laga kr rkhne se please  amazon customer care contact me","Reviewed in India on 24 October 2023","Battery  long","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1G4DOV3W43W3N","Sapavat raju","Airbus okay sound quality okay not comfortable any air  big siz buds","Reviewed in India on 22 October 2023","Airbuds okay sound quality okay not comfortable any air buds  big siz","3.0 out of 5 stars","https://m.media-amazon.com/images/I/51ERY2v1MEL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1YIJ7819RDHQH","Siva","Good","Reviewed in India on 21 October 2023","Good","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3EBVY3U535WKQ","Rahul Tyagi","- Noice cancellation is not so good- There is constant buzzing sound came even after nothing is playing- After half an hour it starts feeling uncomfortable to ear","Reviewed in India on 20 October 2023","Not good","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1T47CFAJOW2OB","Jay","Not that much good as I really want to experience like it's get automatically disconnected sometimes . Sometimes songs voice breaks ....One plus need to fix this issue other wise great product..  right now I have to reset the buds so many times","Reviewed in India on 20 October 2023","Nords buds 2 experience","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R131MZONJ83MIQ","nilesh ubale","When I turned on ANC / mode for a long time some background sounds came like a humming sound. And not properly working with the iPhone. iPhone doesn't support the Heymelody app because of that we did not use all features. The build quality is good but the fit is not good, The top side cover gets some clearance after using it for 1 or 2 weeks.","Reviewed in India on 16 October 2023","ANC problem","3.0 out of 5 stars","https://m.media-amazon.com/images/I/712ElLMTjmL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R1LHZZWXOMKTMB","Sachin yadav",false,"Reviewed in India on 16 October 2023","Battery percentage onley show 90-80-70 not show 87-83-55-34","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61EfqxrcClL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R10DBV4LM95U7N","Divy ","I not liked what I expected","Reviewed in India on 15 October 2023","Irritation little noise is coming from right ear bud and it is so irritating.","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2VP2BTUVWBSKN","Hermine S.","Its ok ok buds.Calling voice is not good. Noice cancellation is not very good . Been using it for about 13 days now .","Reviewed in India on 14 October 2023","OnePlus buds 2","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61zpp40jwkL.jpg
https://m.media-amazon.com/images/I/818BeXnVZHL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1OG97I28DYDJ4","BUDS ARE OHK NEITHER TOO GOOD NOR BAD",false,"Reviewed in India on 14 October 2023","Coordination btw both pieces is not good","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71kk+jGmVaL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2FB7HZDP0MTR","shiv","There is no option for Picking or ending the call. Ear bud will not turn off automatically it needs to be put in ear bud box","Reviewed in India on 14 October 2023","Not the best, lacks minimum functionality","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2LBNN21CA7TED","Mohd Abuzer","Charging takes too much time.Battery drain fast in 3-4hrs.Not so fit and comfortable in ear cause pain.ANC is average.","Reviewed in India on 10 October 2023","Below Average buds","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
