"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R3T9DI22WYAQCP","Amazonian","There is no ANC so person on call will hear all surrounding noise which at times will be with your voice. This is good for listening to music watching movies, firm fitting and easy operation battery life is good. purchased this in July 2023 and used it every day","Reviewed in India on 8 November 2023","No ANC just good for music movie","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1B5VE75WEMH6Z","Cover of earbuds are not good","Quality of cover is very poor","Reviewed in India on 3 November 2023","Plastic cover","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61b5pgC399L.jpg","0","White","WF-C500"
"R9PQRVM80Y28Z","Placeholder","Ok.but not Sony effect","Reviewed in India on 3 November 2023","Sony sound effect not available","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1QCNREVKLSOMH","nilesh","I don’t like ANC. Doesn’t support High res audio. Good for IOS users. Android users can buy better options in this price range. Battery backup is ok. Connectivity is ok. Sometimes gets disconnected in crowded area.","Reviewed in India on 2 November 2023","Sound quality is good. ANC is below average","3.0 out of 5 stars","","0","Black","WF-C700N"
"R5ARPVPFH97UW","Madhu Kavuri","Did not fit, felt bigger for my ears.","Reviewed in India on 29 October 2023","Not as much fun as expected.","3.0 out of 5 stars","","0","Lavender","WF-C700N"
"RCWN7R7DV6DM9","Parthi","Sound quality is not satisfied.","Reviewed in India on 28 October 2023","Bad sound","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RG93TGU8CFRU3","Sanga","Does not live up to the Sony brand name. Sound quality is average. Rough texture does not feel good to hold.","Reviewed in India on 24 October 2023","Over priced, over hyped","3.0 out of 5 stars","","0","White","WF-C700N"
"R13F41SW71UHTT","suhegde","Comparing this with my airpod 2nd generation.Comfort to wear 3/5Battery 4/5Bass 3/5 just averageOverall a decent product.","Reviewed in India on 24 October 2023","Bass heads. Stay OUT!!","3.0 out of 5 stars","","0","Black","WF-C700N"
"R2T67YL9JTZS4P","Nilabh panchal","Too much costlySound is okay","Reviewed in India on 23 October 2023","Not good not bad but costly","3.0 out of 5 stars","","0","Sage Green","WF-C700N"
"R2VOBXIAXHR1T9","PARTHA","No complains for the earphone except for sound. Sound is not bad. Infact its good, but a bit bassy and muddy for my taste. Lot of other models are available from other lesser known brands which provide better sound and ANC also at this price.","Reviewed in India on 23 October 2023","Sound quality is bassy","3.0 out of 5 stars","","0","Green","WF-C500"
"R11DSKGAQBO396","Vineeth","ANC is very poor","Reviewed in India on 23 October 2023","ANC 👎","3.0 out of 5 stars","","0","Black","WF-C700N"
"R30W9G0ETDDXYD","SUNIL BATE","Also normal pain first time user. If provide soft body cover then it's not done. Noice cancelation future also not available..","Reviewed in India on 23 October 2023","Sound quality is good but some future missing","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2ORA5X1PIDI91","Amit kumar","Sound quality and buit is good but not up to mark for calling,","Reviewed in India on 21 October 2023","Enhance calling property of the device as this is only good for music","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2LRO3DZ1R6M4K","Aishwarya channi","Clarity is excellent, but volume is low ,need extra volume....","Reviewed in India on 20 October 2023","Good but volume is on low side","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"RCO8V0QK2BGC8","Vikas","Anc is good but the sound that these earbuds produce is not that loud . Not able to use it in gym as the other voices keeps on coming inside my ear even i Plugged these in .Less basee less loud and so on .","Reviewed in India on 19 October 2023","If you need a louder sound please don’t go for it .","3.0 out of 5 stars","","0","Lavender","WF-C700N"
"R9T0C2F5Y5PZF","Venkatarao Bommineni","Voice quality not good","Reviewed in India on 11 October 2023","Voice","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R376PM6TKFFVJK","biswa","Before I was using AirPod 2nd generation and the bass quality is like 40 watt speaker and distil clear but I got this from Sony yesterday but once I listen to the dance number songs it’s distorted and no clear bass.sorry to say but no comparison with AirPods base version","Reviewed in India on 10 October 2023","Bass quality is not good..disappointed","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61ouZ+kItoL.jpg","0","Green","WF-C500"
"R2YXSNGUONFAKJ","Amazon Customer","An average earbuds from sony.","Reviewed in India on 2 October 2023","The average product","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61eJun+R4gL.jpg","0","Black","WF-C500/Black"
"R1G93XZF2NLE5U","RAKESH KUMAR","No bass and connectivity is slow sound is not good considering the price","Reviewed in India on 28 September 2023","Not worth the price","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71NAF69bfiL.jpg","0","Green","WF-C500"
"R3SLN9IPXGHCLY","Shalemuraaja","Good sound","Reviewed in India on 24 September 2023","Ok","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R25AKBTQ7ZMVC6","Arivoli","It is good for average music listeners , YouTube videos watchers.Voice calling having issues in outdoorRange coverage is having problemApp is not up to the mark , very basic functionality.360 audio is just a hype. We do not have such audio in our day to day use.  The app is forcing you  to buy subscription to get 360 audio.Avoid for office or personal work","Reviewed in India on 21 September 2023","Not having voice clarity in outdoor , music is good","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3HCEZ8ICZDWOZ","Lawrance Prabhu A","Left side ear bud went faulty, hence replaced as the product is under warranty… at times my left side ear bud faces some glitch in connectivty not sue why this happens.","Reviewed in India on 21 September 2023","Head set audio levels are very much satisfying.","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2B0EHTNYPK2BU","Rohith Vardhan","The volume is a lot low than the previous one which i bought a lot cheaper at 1400/-I don't know if the problem is with this perticular device or the model itself or the settings.","Reviewed in India on 19 September 2023","Low Volume","3.0 out of 5 stars","","0","Black","WF-C700N"
"RB86CVXUCBX85","Rajesh B.","Bass is not upto the mark as Sony celebrates. Call quality and mic quality are also not that good as Sony does earlier.","Reviewed in India on 14 September 2023","Sound clairty is good except the bass.","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RVJ71C5EKV7TZ","ALok TIWARI","This product is good for music but for calling it too bad. When you on call the opposite person unable to clearly audible your voice, there is no noise cancellation option.","Reviewed in India on 7 September 2023","Calling system","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61O9ZSTtBzL.jpg","0","Black","WF-C500/Black"
"R167XCMDE0CZ5V","shivaprasad","I like the quality of the product and sound everything was good but this ear buds will slowly fall when you wear for sometime. Also it is a not a good choice if someone wearing on riding in helmet. Also it looks it will come out if you wear it tightly also.","Reviewed in India on 7 September 2023","Wearing in normal situation","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RLEJ93AOV0TDC","R G","No noise cancellation which makes it worse for the people on the other end to hear you if you are at a busy place. Sound wuayis okay.","Reviewed in India on 24 August 2023","Very poor noise cancellation","3.0 out of 5 stars","https://m.media-amazon.com/images/I/81rG1t+Ur5L.jpg","0","Black","WF-C500/Black"
"R4SBTHCAV4YS8","Somnath Maity","I’m a Sony lover but this product is very disappointed me compare to the price and sound quality. Sound is okay not what we expect from sony. Bass is not very depth compare to low range headphone, if you bass lover it is not for me and other.","Reviewed in India on 20 August 2023","Not up to make as per the price","3.0 out of 5 stars","","0","Green","WF-C500"
"R32KS36H1J077J","Ashish","Na","Reviewed in India on 17 August 2023","Sometimes it gets paired while kept in charging case","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1EKZRP2UPNZOF","Shanmugam","1. Noise cancellation not good we can’t even say it’s noise cancellation headphones. Zero noise cancellation.2. Bass decent not too heavy bass lovers don’t buy this3. During calls noise cancellation automatically getting ON & making some background noise. Not good for calling.4. Audio quality is good with decent bass effect5. Too costly headphones with less features so I won’t recommend this headphones to buy.","Reviewed in India on 14 August 2023","Too costly but less features","3.0 out of 5 stars","","8","Sage Green","WF-C700N"
"R26BM00I1ICBRB","vijay","Average volume and quality of sound. Not anything else.","Reviewed in India on 13 August 2023","Average quality","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R29JZ7BA97CGUL","Ahamed A.","I had no complaints regarding this product so far, good audio quality, sturdy build, good battery backup. But right side ear bud stopped working after a year. lots of people have same complaint in the reviews. please be aware before buying.","Reviewed in India on 10 August 2023","Stopped Working","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R23LUQNVVI283Y","Suraj kumar","I bought these a month and within a month left sight bud start giving me trouble. Left but not charging properly, charging lights of left buds blinks frequently. Not a good form brand like Sony.","Reviewed in India on 28 July 2023","Good earbuds.","3.0 out of 5 stars","","2","Black","WF-C500/Black"
"RS3V8T53HUZLF","Ravikumar","One of buds is not working properly..it's keep on disconnecting","Reviewed in India on 24 July 2023","Not as expected","3.0 out of 5 stars","","0","Green","WF-C500"
"R1N8FULLYG6L7G","Dj","The sound quality is good not exceptional.But the build is sooo cheap the body is plastic and it doesn't have magnetic case.The buds itself are tooo big and it hurts my ear.You can get better options for cheaper .","Reviewed in India on 21 July 2023","Not worth the money spend","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3PHJV8YCVDDQG","Prav","I don’t recommend for anyone who has small ears","Reviewed in India on 17 July 2023","Size of buds","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R20XVS34R82Y4Z","D K Porwal","Overpriced because sound and bass is very lowFit is okaccidental tap also happenButton should be on side","Reviewed in India on 17 July 2023","Sound and bass is low","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2SPQAAHA0F1LM","dale.nagaraju","My headphones.  Something is problemLeft side.  Chargeing.  I keep it burds in case  not changeOnly connecting. Charger that time only charged.  Remaining time not changed.Like saying.  Charged. Abbo 70%  ... But.  I used just less than 5min.  Agen saying.  Battery is. Low.  This problem how to slow i don't no cast will bee 5000 rs.  May be i loss my money 😔","Reviewed in India on 12 July 2023","Sound quality it's ok","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3DROWC17UPDYG","hiral","Music is Good but not perfect for outdoor calling.After some period of time it's irritating in ears, not suggestible for long and continue usage. U fill lake of Features.Overall product is Good but as of now other companies products are available with more features at lower cost.","Reviewed in India on 9 July 2023","Over all Good but not good for outdoor usage.","3.0 out of 5 stars","","2","Black","WF-C500/Black"
"RGJ65F7JD14VM","Sivagami","The pair disconnects often when being used. I can bear with all the other issues. But with the brand image that Sony likes to project, this is a mediocre product. It is not the value for money product one would expect.Sound quality is average at best. Battery capacity is as advertised. Comfort is okayish and is subjective. Bluetooth range is short. Again, it disconnects when being used within 15 cm range from the connected device. Pathetic.","Reviewed in India on 25 June 2023","Disconnects often","3.0 out of 5 stars","","2","Black","WF-C500/Black"
"RZ526I60Y2F4C","Nag Deep","1) It's an average earbuds, sound quality is good(I didn't compare it with any other as its my first)...noise cancelation is NOT present...2) its not touch type, its a click type, single click offs & ons it, wearing them and sleeping, it's comfortable though but it gets clicked when u turn towards right and it activates Google on long press & left is for volume.3) in helmet use rumble straps or speedbreakers off it, so have to on it manually by clicking on right earbud.","Reviewed in India on 8 June 2023","Average buds...Sony sweetness sound..not for sleeping & helmet use...","3.0 out of 5 stars","","0","White","WF-C500"
"R26HKY2SWKAIBV","Gaurav Jadhav","Sound quality not so good as Senheisser cx 275","Reviewed in India on 21 May 2023","Sound quality not so good as Senheisser cx 275","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1YVD9QMM20OOD","Siby Antony","Sound quality is pretty good  not  awesome!Good deal if you get it under 3.5 k.Build quality of the buds are really nice,but the quality of case is not much good.Their is a pin point bulge on the top most part of the left ear bud which will cause a little bit of discomfort while wearing but  it is adjustable while we are used to it.here I will attach a photo of the pin point projection on the left ear bud.","Reviewed in India on 20 May 2023","If you are planning to buy this please read this...","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61d-wTDg+ML.jpg","2","Black","WF-C500/Black"
"R1E4KLYALKT1YY","Swetha","I had ear problems as it didn’t fit me well. Also, I didn’t big difference between this and my old boat airdopes 141, which was relatively very cheap.","Reviewed in India on 17 May 2023","Not worth the hype","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RBLL14IBSO081","Srinivasarao Mahanti","After one day usage this is my review Sony is always best in music segment. This device is worth for music lovers. Not for calls. There is no active noise cancelling for calls ur receiver can listen all the noise around you while in call. Active noise cancellation is only working for that you not listen noise around you not your caller. But music it’s the good device","Reviewed in India on 16 May 2023","Worst product for bike users Worth buying for music lovers","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R15G520MNPBGGT","Ashish","Sound quality is good but during calls facing issues.","Reviewed in India on 13 May 2023","Average product","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2UIZMSDJSONC5","Tech2010","I’m hardcore fan of Sony with all AV setup. These are very good tws but if you’re looking for stable bass based headsets, they are not fit you. The sound is very harsh with all EQ settings compared to Jabra, AirPods and even Sony wired headset. Somehow to me the sound quality was not even nearer to ordinary 1k headphones. Half if the music details are skilled compared to Sony HT9 surround sound system. Go if you’re treble side fan.","Reviewed in India on 5 May 2023","Sound quality is not as expected.","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R22QTWHSRUAKIR","YOGI","Product is good for voice calls but definitely not recommended for Music lovers. Other Indian brands are much better and cheaper. I bought it since my previous experience with Sony was amazing with Sony Walkman and CD player or Sony K750 mobile each headset produced amazing sound. I repeat headset quality is good for voice calls and Music quality is also ok but definitely not for Gen Z.","Reviewed in India on 4 April 2023","Product is good for voice calls but definitely not recommended for Music lovers.","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R2JFDS66MEUB1S","Tarun Varma","Voice disturbance","Reviewed in India on 3 April 2023","Voice disturbance","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3E8O0D3VGAWPG","Amit","All ok ….but can’t understand how to cancel the noise from my end ,while talking on the phone to other party","Reviewed in India on 17 March 2023","Case quality/noise cancellation","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3R7J1138VIO33","Brandon","the quality of the build is decent and the sound is ok but the fitting just absolutely sucks","Reviewed in India on 14 March 2023","the fitting sucks","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R2IRNZEXI9L0IC","baijuxavior","I bought this during the great indian festival at a very attractive price. But I was very disappointed in the sound quality. No bass. Yes, absolutely no bass. It sounded very thinny. I have a 10 year old creative wired earphone which has better sound quality than this. I also had a mivi tws bought for just 699 and it had better sound quality than this one. I tweaked the sound in the sony app, but no improvement. There was only replacement option and no refund, so I sold it in olx at a loss.","Reviewed in India on 5 March 2023","Didn't like it","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1NHIN04BXS5JD","Customer","Iam a big Sony fan but this doesn't fit well with my ears it hurts a lot if I put it for 1hour","Reviewed in India on 2 March 2023","It doesn't fit well with my ears","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1MCNH0LYA21O6","Psaravanakumar","பயன்படுத்துவதற்கு நன்றாக இருக்கிறது","Reviewed in India on 19 February 2023","Sony buds","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R18CEM82D82QJ3","nirmal kumar","good because it is Sony Taiwan made. color white and battery life is very good. 20hrs. bigger size with ear. value for money","Reviewed in India on 4 February 2023","value for money","3.0 out of 5 stars","","0","White","WF-C500"
"R1IE9J0OWPGXO5","Pawan singh","No return policy ...bakwaas","Reviewed in India on 3 February 2023","Well i would say useless product...always on risk you cannot wear them all the time","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61B2V+BpVNL.jpg
https://m.media-amazon.com/images/I/61ySScktDRL.jpg","0","Black","WF-C500/Black"
"RQK1C0UKC9BGE","moorthy NI","My purchase invoice value is more than the eligible amount for claim of the offer even after returning the unfitting ear pod. Since i brought the mobile!!. So check and refund the offer amount 1500.","Reviewed in India on 31 January 2023","Deducted offer amount 1500!!! Why?","3.0 out of 5 stars","","0","White","WF-C500"
"R3U270U22HX808","Prat!k Patod!a","My ear Is hurting so much after i binge watch a season on a series for almost 5 HRS. Not gonna use this ever again😒😤😡😡","Reviewed in India on 27 January 2023","Bad","3.0 out of 5 stars","","0","Green","WF-C500"
"R2KHJUO79O885U","Amazon Customer","Fit is not good for my ears ,overall an average tws","Reviewed in India on 24 January 2023","highs are too sharp,base is not punchy but sound is clear","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3H6RNJA7IFJGL","Jasmeet Singh Bhatia","Great sound quality. Excellent for music lovers.Uncomfortable to wear.Bulky on ear. The voice starts breaking after sometime. Not worth the cost.","Reviewed in India on 23 January 2023","Good Sound","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2JAKPKFCSR8TI","Ajay","I don't know how come there are lot of positive reviews about this earbuds. It has lot of connectivity issues with Android devices and laptops. It disconnects frequently. For those who thinks I might using old Android devices. I want to clear I am samsung galaxy s22 and the laptop is i5 11th generation. So there is no issues in my devices. I have another samsung earbuds 2 which works perfectly well. Sound clarity of this Sony earbuds is average and bass is seriously unsatisfactory. However it looks premium and build quality seems sturdy.","Reviewed in India on 18 January 2023","Not worth the price","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R1ECK7EEIAADU4","Rintu Ballav","Waste of money","Reviewed in India on 17 January 2023","Waste of money","3.0 out of 5 stars","","0","Green","WF-C500"
"R3EDBLKK0DZ1S9","Sagar malik","Not comfortable","Reviewed in India on 14 January 2023","Don’t buy this not comfortable cause pain in ears","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1069CLEOXO9TJ","Soumo Roy","Like:Battery life(6hrs)Small case and durable caseType-C chargingDislike:Cannot wear for long hoursConnectivity issues especially during workoutLatency issues","Reviewed in India on 11 January 2023","Ok for average budget users","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3YQHVDI0U3V2","Lal",false,"Reviewed in India on 5 January 2023","Both L & R have different controls. Can't Play/Pause using L bud.","3.0 out of 5 stars","https://m.media-amazon.com/images/I/618zFF95p7L.jpg
https://m.media-amazon.com/images/I/61jYOvN7GHL.jpg","0","Black","WF-C500/Black"
"RCF8VXF73V5TH","Rishabh Rai","No other special features, CTC is having button functioning but in this price range I can buy touch sensitive buds, sound and bass quality is not too rich , this is not value for money product.","Reviewed in India on 1 January 2023","Not good","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1K45YV6HLEKCJ","Kapil Gahlot","The earbuds connect was fast and supern. Sound and bass quality is also very good.But biggest problem was that it was not very comfortable on the ears. Ears would start paining after use.","Reviewed in India on 28 December 2022","Good sound but Uncomfortable!","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2YE5M7VFVPZU3","Souravmore","Over all is a definitely good productBut mic not good in outdoor conditionsFit is a bit uncomfortable ears might pain after 10 15 mins of using it","Reviewed in India on 23 December 2022","Mic is not that great","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71K9eL2LRCL.jpg","0","Black","WF-C500/Black"
"R35CO3I6ONTZS8","Ruchira Kondepudi","One ear bud has stopped working","Reviewed in India on 20 December 2022","Good sound but one ear bud has stopped working after 3 months","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2JWKJ72ISMVH5","Amazon Customer","My home is littered with Sony earphones and headphones purchased in the last 20 years. This is the first time I was unhappy with the sound signature of a pair of Sony earphones/headphones. The saving grace is the equalizer, using which I was able to salvage the situation.I only use these while working out, when sound quality isn’t a the first priority. But these could never be my primary set of buds, the sound quality simply isn’t good enough for me.Ear fit is very good. Passive noise isolation is better than average. The case is compact.Sound is subjective, and with any other brand, I would have rated 4 or 5 stars. But one expects better from Sony.","Reviewed in India on 20 December 2022","First time I’m unhappy with Sony","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1V5B0GBL3TDED","Argha Koner","Good","Reviewed in India on 17 December 2022","Good","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2Q7ELY3K6P8A6","Abhishek Surpur","Perfect sound quality, but after 20 to 30 mins of wearing ear starts paining. And trust me it pains for 1 more hour once you remove.Mic quality is pretty ordinary, person on the other side hear lot of surrounding noises.I suggest earpods instead of earbuds.Overall I'm unsatisfied and shifting to other earbuds 🙂","Reviewed in India on 17 December 2022","Sound quality very good, but ear-pains after few mins","3.0 out of 5 stars","","0","White","WF-C500"
"R1S72NF1B7FP6P","Dr Ajay Kumar Yadav","Since beginning, left bud was not charging fully, and after few days stopped working. Right one is working well.","Reviewed in India on 14 December 2022","Check both carefully, if not charging fully, better to return","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2TR4S1DIG96J0","Tejas Dessai",">light weight>beautiful design>good app shows battery health of earphones individually and custom equiliser>very less bass it is even better in boat n all>very goood battery life lasts about a week of continuous movie watching>if you watch movies the most i would say these are quiet comfortable and good sound quality for movies as you can hear each and every smallest sound in the movie clearlySO ITS A BUY FOR TRAVELERS AND MOVIE HEADSI WOULD SAY MUSIC LISTENING PEOPLE THINK TWICE.","Reviewed in India on 20 November 2022","light weight good design earphones but...","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RA6DY4U6VPFU6","Shakunthala Yerneni","Sound quality and the app are good. The thing as it not being a latest model. the buttons are there instead of touch for the buds. The battery is not upto the mark,u might say didn't u see before buying but yeah, i am not satisfied with the battery. The fit is good. I bought them for 3500. But I guess with some more proper research u can buy latest ones with a proper price. I have been using them for less than a month so i can't say about the life.","Reviewed in India on 18 November 2022","Technology","3.0 out of 5 stars","https://m.media-amazon.com/images/I/6167um+nzuL.jpg","0","Black","WF-C500/Black"
"R1A75JUHPZHIXZ","Sandip Ray","Bass is not up to mark.","Reviewed in India on 12 November 2022","Sound quality is good, but not justified about the price point of view.","3.0 out of 5 stars","https://m.media-amazon.com/images/I/9179zInPn+L.jpg","0","Black","WF-C500/Black"
"R2BHDZ08TF1J8T","Devilal","Good for music not for calls.","Reviewed in India on 7 November 2022","Just okay","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R20OHEJSD4HY3H","Akash Verma","These sound good based on the price. but the only issue I faced was it was hurting my ear. I couldn't keep them on for more than 40 min. it starts to hurt my ear cavity.","Reviewed in India on 2 November 2022","Only buy if you have large ear cavity","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2F4D04BZMHSGA","PARASURAMAN","Size is very big , bass is not bad, doesn't have noise cancellation","Reviewed in India on 2 November 2022","Average","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3MMV6RE6XRGDU","It usually takes time to fit in the ear. There is no touch control in this price point earbud, very unfortunate.","It usually takes time to fit in the ear. There is no touch control in this price point earbud, very unfortunate.","Reviewed in India on 16 November 2023","I expect more","4.0 out of 5 stars","","0","Green","WF-C500"
"R34VUD75I61EBU","Srini",false,"Reviewed in India on 25 October 2023","So good","4.0 out of 5 stars","https://m.media-amazon.com/images/I/711ezxUGSdL.jpg
https://m.media-amazon.com/images/I/81vU8ZEc1iL.jpg","0","Orange","WF-C500/Orange"
"R3ISHWC1L316ZF","Varada Raju Penumaka","Excellent soundI’m fully happy with thisThank you for Sony & Amazon","Reviewed in India on 19 October 2023","Excellent for music lovers","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R262W57Q7I3ADV","Krish","Great sound quality.","Reviewed in India on 14 October 2023","Sound","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1L9N23DPRPHQ1","Manish ","Calling  Voice quality 😢😢Connectivity fast👍Audio Sound quality 💯Value for money","Reviewed in India on 13 October 2023","Sony WF-C 500","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71dAo1jPWPL.jpg","0","Black","WF-C500/Black"
"R28DK4PCHBF5CL","jishan ali","Only for music listening 7.5/10For calling 3/10","Reviewed in India on 11 October 2023","Good for music only","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R1XVHXKEA9963E","Jignesh Patel","Sound quality is very good. Less bass that is not expected from sony.","Reviewed in India on 11 October 2023","Quality is good","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2P2OYQ0Q813M","Aditya sahu","but I suggest if u want to play games like BGMI it is not for u I wasn’t expecting that but these headsets are not for gamers. It has very high latency I tried to play but latency was higher than my expectations","Reviewed in India on 9 October 2023","Overall performance good","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61Oq+TnNFRL.jpg","0","Black","WF-C500/Black"
"R1UKRN26WEH186","RAVINDRAN CHERUVATHUR","Performance good","Reviewed in India on 7 October 2023","Good","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3ML1HY8QQM2OX","Placeholder","Nice 🙂","Reviewed in India on 5 October 2023","Good","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1XZV0D6C6EIGK","Eddie","Not the best Sound, considering its a Sony. I had realme buds which were much cheaper and sounded similar, plus these were great for calls. Don't try calling anyone when you're in a noisy environment, the person on the other side will probably get irritated.","Reviewed in India on 29 September 2023","Good for Music - Not for Calls","4.0 out of 5 stars","","11","Green","WF-C500"
"R2RTSMXD7IDWUF","Vivek ","Sound effect is really awesome and perfectly fit in my ears","Reviewed in India on 18 September 2023","Quality is good","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3CWZ02V7RZLUR","Sivasubramanian T","Good . As advertised.","Reviewed in India on 12 September 2023","Good . As advertised.","4.0 out of 5 stars","","0","Black","WF-C700N"
"R2BT2C5S6UY5GM","Sree","Connectivity super fast. Sound is best.Due to ANC you should speak a bit louder for better hearing fir counterpart.","Reviewed in India on 9 September 2023","Good sound","4.0 out of 5 stars","","0","Black","WF-C700N"
"R2PQKH2K9E3CO4","Amazon Customer","A bit bulky in size but voice quality is good","Reviewed in India on 19 August 2023","Overall good","4.0 out of 5 stars","","0","Green","WF-C500"
"RS31XQJYA5RSI","Soumyajit Ghosh 9800838607","Nice product","Reviewed in India on 17 August 2023","Nice","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71fuaf6TCRL.jpg
https://m.media-amazon.com/images/I/71gdN2knIsL.jpg","2","Orange","WF-C500/Orange"
"RIUSEX5BTCQT8","Jishnu k.","I got it below 3000rs during offer time..For indoor use I'm really impressed but outdoor use as there is no ANC it's just ok ok..You can feel music and movies well with good effects and minimum bass.Its not loud as boat product but it's more clear and precise in sound.Excellent battery backup too.Mic quality is ok.","Reviewed in India on 15 August 2023","It's for clarity...Not for sound","4.0 out of 5 stars","","4","Black","WF-C500/Black"
"R352I6PPZNYODB","Sujith S","This is a very good earbuds at this price range. The sound quality is great, good bass,  enough volume & perfect fit. The only thing that is disappointed me, mic quality or call quality which is not good. I got this earbuds under 3,000, at this price I think it is worth for me","Reviewed in India on 15 August 2023","Good One","4.0 out of 5 stars","","4","Black","WF-C500/Black"
"R1J66PRGDSY4Z4","SAURABH BISWAS","Very nice sound quality 👌","Reviewed in India on 14 August 2023","Very nice","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R262LX8GL5ZG4C","Ajay A Adhangale","Is soo assom QualityBattery backup niceNice Earburds Cary caseTotaly nice feature sooo nice","Reviewed in India on 11 August 2023","Very nice sound quality","4.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R2LQ3B4E5WSWUG","jagdish kumar","This Sony earpods attach with any iphone or not for listening music . Is it give better sound in iphone","Reviewed in India on 10 August 2023","Attach with iphone or not","4.0 out of 5 stars","","0","White","WF-C500"
"RJ70K6B2K44CM","S Rajagopal","The Performance is as expected of sony.  But the size of the earbuds is quite big and fitment would be a issue for girls.","Reviewed in India on 9 August 2023","Quite Big for Girls","4.0 out of 5 stars","","2","Green","WF-C500"
"R22P9ECAQ21ZX2","Haneefa","I purchased this product for using with my LG Wing phone and it didn’t let me down; with sony headphones app, it is working fine now; but I couldn’t get the 360 degree sound though installing the suggested app by the sony headphones app, because the other app is a pay app.. before this, I tried it in my iPhone, but it was not good;","Reviewed in India on 31 July 2023","Good for Android phones","4.0 out of 5 stars","","5","Black","WF-C500/Black"
"R1F24WQCSSI1J4","Rahul M M","even if it's Sony I felt one bud drain the battery faster than the other and also there was lag","Reviewed in India on 26 July 2023","Honestly you get all build quality and sound quality","4.0 out of 5 stars","","0","Black","WF-C500/Black"
