"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R38NNIO6YNQA4","Raja B.","Sound quality good but calling not satisfied","Reviewed in India on 1 January 2024","Sound quality good","3.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1LARPERCQJ99X","Anjitha Mariya Martin","The airdopes is okay for daily use. There is no notice cancellation feature in it. For daily use it is useful. I have been using it for more than 1 year. Now the left one is not working, I tried various methods to switch it on, but still not working","Reviewed in India on 1 January 2024","Ok Product","3.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R5S7AF4QN1NL","Sunny","The buds loosing it's signal of BluetoothAbove 4meters","Reviewed in India on 31 December 2023","Bluetooth strength","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"RC8O7M4COL8GS","King khan","Bass music quality is very lowWhat I am saying is that we are charging Rs 1299 so it seems that we are charging Rs 500 to Rs 1000 more per quality.","Reviewed in India on 31 December 2023","Good range of the money but sound quality is low","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"R12RKNXH7K0OM1","Dinesh","Just underwhelming audio. Can't even return honestly because Amazon soft-locked the return on this earbuds.","Reviewed in India on 29 December 2023","Poor audio","3.0 out of 5 stars","","0","Green","with ANC"
"R2YHMCO4X1TF9N","Amazon Customer","It is not getting connected to my Macbook pro A1 laptop for not more than 5mins","Reviewed in India on 29 December 2023","Issue with it's Bluetooth connectivity","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3D8D0HTA34BZC","Stephen Rohan","I've used this product for a duration of 8 months(April - Dec ) and this is what I thinkPros-1) It's got a good base and noise cancelling is quite good!2) the playback hours were pretty good in the beginning3) connectivity wise I didn't face many issuesCons-1) over a period of time the left airdope stopped functioning properly, it takes a while to start sometimes 5 mins or sometimes 10 mins gets really annoying.2) the battery performance is not as impressive as it was in the beginningOverall I'd say it's only good if you're looking for a temporary set of ear pods i.e only for a few months. I'd say boat's headphones are much better boat rockerz 450 pro to be specific, the airdopes aren't that great in my opinion..","Reviewed in India on 28 December 2023","Good for short term usage","3.0 out of 5 stars","https://m.media-amazon.com/images/I/512BazP3AmL.jpg","11","Pure White","Without ANC"
"R1CTTHKE2HKRUL","Laftah","Can’t connect to 2 device's at once , noise cancellation is nothing.One good thing is battery life is better.","Reviewed in India on 28 December 2023","Basic EarPods with basic features","3.0 out of 5 stars","","0","Green","with ANC"
"RQDFTBF9K4R2L","👍","I had been using these for a couple of months and then one of the ear buds stopped working,  I mean it's pretty much in the middle in terms of quality.","Reviewed in India on 28 December 2023","It's ok.....","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"R23G35AYAXSV8C","R Ahmad","Although it is good..but when the charge is low.. it keeps playing the music after i put them in the box..and doesn't disconnect.. also the button that is in bottom of the box doesn't works at all.... Overall experience is a bit bad..🙂Baaki time to waise v kharab hi chal rha hai..aur kya hi umeed rakh skte hai...","Reviewed in India on 28 December 2023","Thik hi hai","3.0 out of 5 stars","https://m.media-amazon.com/images/I/51Ach5TvqBL.jpg
https://m.media-amazon.com/images/I/61gBTA3Sq8L.jpg","0","Gunmetal Black","with ANC"
"R33OI0TXTIX8MT","Placeholder","Its not gud for loger use becoz i work at salon i used to use sometimes but after.1 month bettry health problems and finally its not working instead of this airpod 141 same product airpod 131 is most better i recommend to buy instead of this product","Reviewed in India on 28 December 2023","Its not working after one moth may its not for regualar use","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"R35VE71CDZKR2J","Amazon Customer","Product is ok but the sound bass quality is so poor","Reviewed in India on 27 December 2023","Voice is getting bad at higher sound levels","3.0 out of 5 stars","","0","Green","with ANC"
"RI972TTJP5NDQ","Sakshar Saini","Not very top notch sound quality but one of the best in this price segment.The major drawback here is the airdopes case, its too bulky and bulky in the sense that size is much larger.","Reviewed in India on 27 December 2023","Airdopes 141","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61aYL+zO19L.jpg","0","Pure White","Without ANC"
"R32ROFSX69HP8A","One of the best book read till now, worth spending time to read this book, recommend if you want to please go through it. In a quality good vocabulary  ","It is in warranty it s not working how to contact customer care","Reviewed in India on 24 December 2023","Warranty","3.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3EBHMY2T4IP6M","Praveen Singh","Not worth as it keep disconnected","Reviewed in India on 24 December 2023","Not good","3.0 out of 5 stars","","0","Pure White","Without ANC"
"R1T2XEBXLBIDHB","Rishu","Sound system is not that much great but the amc work so well as they have mentioned and bass is little bit low","Reviewed in India on 24 December 2023","Great product but sound system is not so good","3.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R119AE3PMEK273","Harsh amrabhai fanat","For calling purpose don’t recommend 3/5Sound quality 2.5/5Product quality not satisfied.","Reviewed in India on 23 December 2023","Sound quality","3.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R38UIK2JE3WJHQ","Komali","Keep the money and extra add and buy other one.","Reviewed in India on 23 December 2023","Unfit","3.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R20Z9CJKQVXF5E","kartavya bhakta","Nice 👍This product is good. Quality of sound nice. Primume qualityThis product is good. Quality of sound nice. Primume quality","Reviewed in India on 31 January 2024","Nice product👍","4.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3EI1M0SYNFX0G","salam Gharatkar",false,"Reviewed in India on 29 January 2024","Good sound quality","4.0 out of 5 stars","https://m.media-amazon.com/images/I/715xTOviPnL.jpg","0","Active Black","Without ANC"
"R2XHZZ24VA3LCG","thirumalesh","good one","Reviewed in India on 28 January 2024","good one","4.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3EYU8JL8IJ1M","Himanshu","Very bad product one buds give not sound","Reviewed in India on 21 January 2024","About this bad experience","4.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1HPESYGYCT9G5","venkatesh","Ok good bat sond bass loo ok","Reviewed in India on 21 January 2024","Good","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61sG1HF1JIL.jpg","0","White","with ANC"
"R78N8L9ULY7MY","It is amazing. Calling experience was also amazing.  But don't use for long time it will defact ear. Battery experience was good, you can use 2 days properly.","It was amazing and sound was good enough. You can use for 2 days long , Bluetooth range is almost 15m i.e. very good. You can buy without thinking much. But don't use for long time it will defact ear. It have no ""sound cancellation"" facility. That must to be added.","Reviewed in India on 20 January 2024","Prefer my comment before buying.","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71ExV-FipiL.jpg","0","Bold Black","Without ANC"
"R3QJW4YWPWYKSE","Good...","Fit--> Perfect, Sound Quality--> Good, Build Quality--> Decent, Battery backup--> Awesome","Reviewed in India on 19 January 2024","I buy this product at Rs. 899. Value for money","4.0 out of 5 stars","https://m.media-amazon.com/images/I/510CeJYnDTL.jpg
https://m.media-amazon.com/images/I/61nqsLNeu4L.jpg","0","Pure White","Without ANC"
"R232YAQCTF4HUP","Patel Harsh","Nice product ❣️Sound ek number hai🤟gaming mai low latency hai👌 but battery 4-5 hours chati hai","Reviewed in India on 18 January 2024","Nice","4.0 out of 5 stars","","0","Pure White","Without ANC"
"R2YE459GAZK018","Avshekbadlan","When i recieved this product and i checked the earbuds one bud isn't working that time","Reviewed in India on 17 January 2024","Voice quality low class","4.0 out of 5 stars","","0","Bold Black","Without ANC"
"R18H8V6NETP4T5","Purnanandha ","Anc is good and best base value for money worth of 1500 looking is excellent good productGood quality best","Reviewed in India on 16 January 2024","Good base","4.0 out of 5 stars","","0","Green","with ANC"
"R21AI45IEHX4KA","Nummi ","The sound quality is just out of the worldAlso charges fast ..... easy to hold.... highly recommend this","Reviewed in India on 15 January 2024","Worth every rupee","4.0 out of 5 stars","","0","Thunder Blue","Without ANC"
"R3T68BH0DNNPYT","super quality. Received 140 pieces. 2 missing. Overall, Completely satisfied with this product.","Good one. But it was not work after 1 week. So i placed warrenty clam.They picked up my product.,repaired it and send back to me. Now working really well 👍. Satisfied with their service","Reviewed in India on 15 January 2024","Review after use","4.0 out of 5 stars","https://m.media-amazon.com/images/I/614tSx66LgL.jpg","2","Bold Black","Without ANC"
"R282FBPWGUPD01","Homen Warepam","voice assistant, connection range is high, good gaming latency","Reviewed in India on 13 January 2024","form factor is not so good","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61OXyt1P6iL.jpg","0","Cider Cyan","Without ANC"
"R2KZHDOWHA1IPR","YOGESH BALPANDE","Amazing","Reviewed in India on 13 January 2024","Nice Earphones","4.0 out of 5 stars","","0","Pure White","Without ANC"
"R3C5F5KGUDX9DF","Shriparna Kundu","Sound quality of the airpods are very good,amzon packaged the item very nicelyAll over The product is awesome 👍 Thank you Amazon ❤️✨🌝","Reviewed in India on 12 January 2024","Well sound quality","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61JOGMqbZsL.jpg
https://m.media-amazon.com/images/I/71kCjrgHeUL.jpg
https://m.media-amazon.com/images/I/71vlaVuMpmL.jpg","0","Olive Green","Without ANC"
"R2YX1GEY9BT3JW","Anurag c.","They look so elegant and have such good quality this should be a must for every home","Reviewed in India on 11 January 2024","Very good","4.0 out of 5 stars","","0","Green","with ANC"
"R32OWRZ6H95SDA","S.J.RamMohan","Good product, very light, elegant design to carry , good battery 🔋 life until now . No issues, sometimes call connect and end touch button not  responding fast","Reviewed in India on 11 January 2024","4 star","4.0 out of 5 stars","","0","Green","with ANC"
"R1VCJG3YBF43IX","Mohd Shoaib","Nice airdopes good fitting to ear and looking 👌 thank you amazone and boat","Reviewed in India on 10 January 2024","Nice Airdopes","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61j5F-6iUvL.jpg
https://m.media-amazon.com/images/I/71QqcvlsufL.jpg
https://m.media-amazon.com/images/I/71dHdAEHAgL.jpg
https://m.media-amazon.com/images/I/71pAhgkfKML.jpg","3","Gunmetal Black","with ANC"
"RAA1GEO1I4HBY","Altaf","Nice sound quality","Reviewed in India on 10 January 2024","Very good","4.0 out of 5 stars","","0","Olive Green","Without ANC"
"R3MJ7YODX2CLCP","Shruti parmar","Cap is very loose and sound quality is slow but charge for product is good .","Reviewed in India on 10 January 2024","Cap is loose and sound quality is slow","4.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2MJDFIDOCAS6F","Ranjith","good","Reviewed in India on 9 January 2024","good","4.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2OAEOTZCM1ORS","Tarun","Nice","Reviewed in India on 9 January 2024","Soft sound and good bass under this price segment","4.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1RBI10BDY6R09","Joseph Lalrintluanga","I like about the style and the sound...very easy to use...bass is as expected..not a gamer so i dont carw about latency and all..One thing is that i ordered black color but received green, this is my only complaint...buy and enjoy it..adios amigos","Reviewed in India on 31 January 2024","Good product , quality is as expected","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61qkSc2h0+L.jpg","0","Green","with ANC"
"R22M7BNY3LS0YI","Ishan","Sound quality is very nice and it's better than anything I have ever used before. Definitely worth it 👍","Reviewed in India on 31 January 2024","Sound is clear and loud","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71I4c5oUQgL.jpg
https://m.media-amazon.com/images/I/8115Qyts75L.jpg","0","Bold Black","Without ANC"
"R37RI4RUXS8W7P","DINESH","I loved this earbuds for its quality and color. The battery lasts longer than my previous earbuds. Looks classy.","Reviewed in India on 31 January 2024","Very useful product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61Aan9vtIhL.jpg","0","Green","with ANC"
"R1M87HUVPYQGRD","Sakib Islam","Very nice","Reviewed in India on 31 January 2024","Very Best product On Mid Range","5.0 out of 5 stars","","0","Green","with ANC"
"R25KFIWPVIMDF3","very good quality ! ","I love this really helplful","Reviewed in India on 31 January 2024","very good","5.0 out of 5 stars","https://m.media-amazon.com/images/I/614CwgttNSL.jpg","0","Pure White","Without ANC"
"R2X80NTYYJMIIB","Roshith","Super","Reviewed in India on 31 January 2024","🔊","5.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RCHQLDBQTC0VY","Ritika Ritu ","Best product","Reviewed in India on 31 January 2024","Best product","5.0 out of 5 stars","","0","Pure White","Without ANC"
"RETMS6R0V7R15","Rakshita H navale","I am using it since long back it is a good purchase","Reviewed in India on 30 January 2024","Worth","5.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R36SO0EQI0H6DB","Rehan","Packaging was good quality is also good and i will say you should buy this very good product","Reviewed in India on 30 January 2024","Very good product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71M3O482lmL.jpg
https://m.media-amazon.com/images/I/813EjGEX6cL.jpg","0","Bold Black","Without ANC"
"R1Z02AXIJ06U86","Hasan","Nice","Reviewed in India on 30 January 2024","Nice","5.0 out of 5 stars","","0","Green","with ANC"
"R2KI4E8762Z804","vikas chauhan","Nice sound and good quality","Reviewed in India on 30 January 2024","Nice in this price","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R23XLV491EZJ4Z","Priyanka yelne","Nice product","Reviewed in India on 30 January 2024","Nice product","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1R641AQFIJOYH","Good quality.. according to price very good...","Good product","Reviewed in India on 30 January 2024","Good product","5.0 out of 5 stars","","0","Green","with ANC"
"R29BTGTG3C2LA8","Manoj","I like ut","Reviewed in India on 30 January 2024","Good stuff","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1NL8177QQHPT3","Alok Agnihotri","Supper","Reviewed in India on 30 January 2024","Like","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1Q03S0L89CRQ","A.హరికృష్ణ","Better","Reviewed in India on 30 January 2024","Better","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2386SOFOEVUN6","Yasmin Perween","Good product 👍👍👍","Reviewed in India on 30 January 2024","Good product 👍👍👍","5.0 out of 5 stars","https://m.media-amazon.com/images/I/719OYtsyFML.jpg
https://m.media-amazon.com/images/I/71NKnR6ihML.jpg","0","Olive Green","Without ANC"
"R12RQ2GK4MD2LW","Lovepreet Singh","Very good","Reviewed in India on 30 January 2024","Very good","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1VYZHRWQ3AYID","nidhi",false,"Reviewed in India on 29 January 2024","Best of the best","5.0 out of 5 stars","","0","White","with ANC"
"R3UO7H1QCQ4LJC","Sanju","Good product","Reviewed in India on 29 January 2024","Perfect product","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R35B652GCH3UJ1","Aniket","Very good product","Reviewed in India on 29 January 2024","Headphones","5.0 out of 5 stars","https://m.media-amazon.com/images/I/719Jsnm+ufL.jpg","0","Green","with ANC"
"R3FDY5HISSBFK4","Placeholder","Happy in writing this review after almost 3 years of usage the airpods were fallen down from more than 3 meters accidentally but still working fine the quality bass everything next level it's important pro is battery life..","Reviewed in India on 29 January 2024","Review after 3 years 😻","5.0 out of 5 stars","https://m.media-amazon.com/images/I/713NffIdtGL.jpg
https://m.media-amazon.com/images/I/71IywbGu54L.jpg","0","Cider Cyan","Without ANC"
"R16ICJZWNZ2DMV","Rohit Kumar maurya","Battery unbelievable hSound quality bhi jahrr hBass bhi bahot badiya hSuperfast charging system jhrr h","Reviewed in India on 29 January 2024","Battery unbelievable 😮 h iski","5.0 out of 5 stars","https://m.media-amazon.com/images/I/51ZFA89M++L.jpg","0","Green","with ANC"
"R39ACKLY2SZLR2","SUBIR K.","Very smooth and useful","Reviewed in India on 29 January 2024","Good sound","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RCBB1XTJBPJ3T","Mohit verma","Boat service + boat electronic items is the best ..","Reviewed in India on 28 January 2024","Happy boat users","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3L6CR6449II4A","Sudipto Mitra","So far so good","Reviewed in India on 28 January 2024","Good Buy","5.0 out of 5 stars","","0","Pure White","Without ANC"
"R28W425I36AZCR","Nice buds under 2000 I brought this product for 1400.","Nice product","Reviewed in India on 28 January 2024","BUDS","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RHUYJWV1CC04C","Denvor Nicholas","Sounds really great and has so many options like beast mode and so on... I'm really happy with this airdrops...","Reviewed in India on 28 January 2024","Simply amazing","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3GQMNOXSSRIHI","DINESH MEENA","Thank you Amazon","Reviewed in India on 28 January 2024","Good product","5.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1IP4DBBXT2PJ1","Bsbs","Kindly change my item","Reviewed in India on 27 January 2024","One earbuds missing","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71YsGXajjIL.jpg","0","Olive Green","Without ANC"
"R2XW421TNWZETU","Sunil B.","Best sound and long range like thi earbuds","Reviewed in India on 27 January 2024","Best sound on this price point","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1F6RT7T5KWLDF","Rajesh","I bought this around a month ago and it still works great and the anc on this is good (to be noted it is up to only 32db which can max cancel out background noises)and the battery back up is good.","Reviewed in India on 27 January 2024","Earbuds are good for the price","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3PWPCSYNZ7PFY","Reeva","I tried many but this is best in terms of talk time battery I purchased 3 weeks before but I hardly charged once or twice.  I use daily for my waking n running minimum 2 hours a day but still the talk time is amazing only charged twice in last 3 weeks. Value for money","Reviewed in India on 27 January 2024","The best","5.0 out of 5 stars","","0","White","with ANC"
"R22XXII1LN4VSE","Keshava","Excellent","Reviewed in India on 27 January 2024","Keshav","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R9XE14HSGSGP4","Rajiv Kapoor","Sound quality is good, price worthy, easily fit in ear.","Reviewed in India on 27 January 2024","Mast hai","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3VQPNUIV0C0TD","Bharath","Great product with less price","Reviewed in India on 26 January 2024","Beautiful audio","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3D9UTM0BL31TF","Madhan","Good usege charging speed and auto paring device controler auto pairung device product  but no magnet light no pasipulEtc","Reviewed in India on 26 January 2024","Nice product","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3CPKX0QK1BDRO","Susanta behera","👌👌👌👌👌👌","Reviewed in India on 26 January 2024","Ok","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R27CFOROO5XAN0","Ayan mansuri","Replesment","Reviewed in India on 26 January 2024","Missing part","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61Ykd1SKihL.jpg","0","Cider Cyan","Without ANC"
"R2AC49MT2GNVH3","Very good sound 💯🔊","Good bass 💪🏻","Reviewed in India on 26 January 2024","Shi hai","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1G79VPY31PRX7","Gayathri devi","5 star","Reviewed in India on 26 January 2024","Worth buying","5.0 out of 5 stars","","0","Pure White","Without ANC"
"R114P7VXV29114","Ritesh Mishra","Using since 2 yearsThe sound quality is very goodBass is goodAt the start Battery life  was very nice but after 1.5 years it's degraded overall good 💯","Reviewed in India on 26 January 2024","Bass and battery are good","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71Sa7i+iz7L.jpg
https://m.media-amazon.com/images/I/71X5H8lpEsL.jpg
https://m.media-amazon.com/images/I/71leAhcVlfL.jpg","0","Cider Cyan","Without ANC"
"R1UFJQP5EW8R0L","Puja Chatterjee","Must buy","Reviewed in India on 25 January 2024","Best of all time","5.0 out of 5 stars","","0","Pure White","Without ANC"
"R2FKWAEKRLF0XR","Placeholder","Good","Reviewed in India on 25 January 2024","Good","5.0 out of 5 stars","","0","Green","with ANC"
"R2XYAAAH2ZKHZM","shubham kumar","Excellent 5 Star Very Good  Voice Call Better Gaming Sound Best Bess Best Bulid Quality Good Good Good Good ♥️✨️","Reviewed in India on 25 January 2024","Very Good Excellent","5.0 out of 5 stars","https://m.media-amazon.com/images/I/41BCztncSmL.jpg","0","Green","with ANC"
"RU2ZKQ3L5BP68","Gajendra Choudhary","Such a amazing earbuds, nice sound quality with long battery backup.","Reviewed in India on 25 January 2024","Nice Sound quality.","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61AjoblefnL.jpg
https://m.media-amazon.com/images/I/61DsnBn46UL.jpg
https://m.media-amazon.com/images/I/61JXFDLmPbL.jpg
https://m.media-amazon.com/images/I/61ozFZ43rGL.jpg","0","Green","with ANC"
"RYZINHFEC788E","Rhea Sanjeev","Quality 💯 Anc 💯 Audio quality is superb👌 also works well with voiceovers and sound recordings for youtube. So good for gifting purpose. Amazing range of products by boat.","Reviewed in India on 25 January 2024","Classy product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/51DJqWW8cDL.jpg
https://m.media-amazon.com/images/I/61981qez-qL.jpg
https://m.media-amazon.com/images/I/61CijlbX41L.jpg
https://m.media-amazon.com/images/I/61GLW6lNzIL.jpg
https://m.media-amazon.com/images/I/61ZQz-UMV8L.jpg
https://m.media-amazon.com/images/I/61gOJ-AnzxL.jpg
https://m.media-amazon.com/images/I/61y1-bTWJsL.jpg","0","Green","with ANC"
"R35W6L7AC35OF2","Soumyadip Roychowdhury ","I like but I replesh this product","Reviewed in India on 25 January 2024","This product is very good but left bud was creck","5.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RV143H7V5S0ZA","Placeholder","Supar price good 👍","Reviewed in India on 25 January 2024","Supar","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61FbT+cWLQL.jpg","0","Cider Cyan","Without ANC"
"R3CWHJ71ITUTVO","MANJIT SINGH","Excellent","Reviewed in India on 25 January 2024","Quality","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"RSJ3VJZBQZH5I","Kumar",false,"Reviewed in India on 25 January 2024","Super","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R180BS4G9ZAYVM","gulshan","Very good product","Reviewed in India on 24 January 2024","All good","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1EMON3SRP05SU","Khushboo","Amazing build and sound quality. Bass is super loud . Battery life is very long lasting. Comfortable fitting","Reviewed in India on 24 January 2024","Best earbuds","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61-fjEWX4JL.jpg","0","Gunmetal Black","with ANC"
"RTBKLFLRDDD77","Shikhar Shukla","Best earbuds","Reviewed in India on 24 January 2024","If you want base then must buy it..ANC is quite good..but overall product is good","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RV0KTBEDAAYAB","Prashant Kumar Nayak",false,"Reviewed in India on 24 January 2024","Missing parts or accessories","5.0 out of 5 stars","https://m.media-amazon.com/images/I/5128YVAeBOL.jpg
https://m.media-amazon.com/images/I/5128YVAeBOL.jpg
https://m.media-amazon.com/images/I/5128YVAeBOL.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg
https://m.media-amazon.com/images/I/51e1XVmxo1L.jpg","0","Bold Black","Without ANC"
"RSSO6RX62VBQW","Amazon Customer","Nice one","Reviewed in India on 24 January 2024","Nice one","5.0 out of 5 stars","","0","Thunder Blue","Without ANC"
"R123XUD1WI6723","Pintu Giri","Good but Battery backup is not good as claim","Reviewed in India on 24 January 2024","Good but Battery backup is not good as claim","5.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2EKS2CQGEMOOP","sachin shokeen","I loved the colour the finish of the case and the earpods. Awesome sound quality. Just go for it.","Reviewed in India on 24 January 2024","Just beautiful","5.0 out of 5 stars","https://m.media-amazon.com/images/I/614QDBD2liL.jpg
https://m.media-amazon.com/images/I/71aOVW214OL.jpg","0","Green","with ANC"
"R1NKY1F0JRFCNH","ramgopal reddy","Good","Reviewed in India on 24 January 2024","Good","5.0 out of 5 stars","","0","Green","with ANC"
"R1ZCPEJO1PG827","Satish Shah","I like the clarity of the voice and ANC also working properly.After all value for money.","Reviewed in India on 24 January 2024","Very stylist","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RJ02VSSH2Y1V6","Rajeev","Battery 🔋 performance too goodComfortable in earnoise cancellation is also ok ok","Reviewed in India on 24 January 2024","Noise cancellation","5.0 out of 5 stars","","0","Green","with ANC"
"R1UW6QU7OHTCEX","munna","I was really surprised to see the amount of quality they have provided on this Airpods. I remember long back I had one high end earbuds which had a great bass like this one and no wonder this competes with that same earbuds. ANC is also decent. Not bad at all. Over all I am very happy with this product","Reviewed in India on 24 January 2024","Such a beautiful product at this price point","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61Kx7Fiqr9L.jpg
https://m.media-amazon.com/images/I/61bNsqV4Y+L.jpg","0","Green","with ANC"
"R3TE9F0OBAPGR1","very good 👍","VERY GOOD 👍😊","Reviewed in India on 24 January 2024","Easy to use","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1CYXOGZ81YP11","Souvik Som","Very good product","Reviewed in India on 23 January 2024","Good","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2M2B3KXA7KAU","Raghav singh","Very good product in sound or play back tyming east to use and the service of boat company is very good just like warenty claim etc.","Reviewed in India on 23 January 2024","About this product","5.0 out of 5 stars","","0","Bold Black","Without ANC"
"RX8UHDP6A5D7Y","Very nice 👌🏻 ","Very good product 👌","Reviewed in India on 23 January 2024","Very nice product 👌","5.0 out of 5 stars","","0","Thunder Blue","Without ANC"
"R3E8LCNJ6PREET","Ashish sood","One of the best airpods I have ever used in my life with fabulous sound quality and best bass also other features as well.. Astonishing product..!","Reviewed in India on 23 January 2024","Nice product","5.0 out of 5 stars","","0","Pure White","Without ANC"
"R3859SD2345ZM7","Sushreeya","I was so attached to these earphones. I had been using them for more than a year now and didn’t give me any problem. I lost one of it hence i had to purchase another one. I love this model affordable and the sound quality, battery life is all so good.","Reviewed in India on 23 January 2024","Sound quality","5.0 out of 5 stars","","0","Pure White","Without ANC"
"RUQFNJ0HT2L70","Hi",false,"Reviewed in India on 23 January 2024","Nadeem Khan","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61d3laNtw3L.jpg","0","Bold Black","Without ANC"
"R2ISOIFHYLHF3Z","Nagesh Pai","Used it in a train and it successfully filtered out the noise of two women aggressively fighting in an adjoining compartment","Reviewed in India on 23 January 2024","Good noise cancellation","5.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R12QDUJVURUBDB","Yash","Those are the best tws under 1500 sound quality is really nice and battery life is also good with charging case it's battery stand by for around 7 days which is really good","Reviewed in India on 23 January 2024","Best TWS under 1500₹","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61ZK1JAWTGL.jpg","0","Bold Black","Without ANC"
"R3259Z37P2UYAX","I am happy with the product but this is very costly and the quality of the paper is decent and the Gojo Satoru's cover is is insane but but can be even better if the price is lesser than the actual price. By the way I bought it in 199₹","I am preety much satisfied with this product. It comes with very good battery backup and don't expect too much about ANC because it's not that much good but in this price point, this is good. It eliminates 32 db sound around. I turned on the ANC in my room and it eliminates the noise of ticking clock and other sensitive sounds around.If you play music with ANC mode on then you can't hear anything around. So it's good 👍. And the beast mode is amazing. It specially made for gamers. It lessen 50 ms letancy so it gives a very good feel Overall a nice product. Go for it","Reviewed in India on 23 January 2024","Must buy product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61B3YC92GHL.jpg
https://m.media-amazon.com/images/I/61D3uCn+iNL.jpg
https://m.media-amazon.com/images/I/61Zx4evh6jL.jpg
https://m.media-amazon.com/images/I/61uR0Kl6LwL.jpg","0","Green","with ANC"
"R1SWW8O1OOLTOH","Govind Patel 45","One side not working in one side working","Reviewed in India on 23 January 2024","One side not working in one side working","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61vpppbI0-L.jpg","0","Bold Black","Without ANC"
